project,case_id,primitive,primitive_group,is_low_risk,n_fail,n_selfpure,n_upgrade_avoid,n_upgrade_neutralize,n_absent,n_excluded_missing_destination,n_total_instances,report_path
big_test1,998c483,CAW,CAW,0,0,0,0,0,1,0,0,/home/jpu007/ExpBridge/projects/big_test1/completed/998c483/PathAnalysisPrimitiveAware/Report_PathAnalysis.json
big_test1,998c483,OUW,OUW,0,3,0,0,0,0,0,3,/home/jpu007/ExpBridge/projects/big_test1/completed/998c483/PathAnalysisPrimitiveAware/Report_PathAnalysis.json
big_test1,998c483,AAW,AAW,0,0,1,0,0,0,0,1,/home/jpu007/ExpBridge/projects/big_test1/completed/998c483/PathAnalysisPrimitiveAware/Report_PathAnalysis.json
big_test1,998c483,CFH,CFH,0,0,1,0,0,0,0,1,/home/jpu007/ExpBridge/projects/big_test1/completed/998c483/PathAnalysisPrimitiveAware/Report_PathAnalysis.json
big_test1,998c483,IF,IF,0,0,0,0,0,1,0,0,/home/jpu007/ExpBridge/projects/big_test1/completed/998c483/PathAnalysisPrimitiveAware/Report_PathAnalysis.json
zhengchuancases0403,9f6c56c,CVW,CVW/AVW,1,0,0,0,0,1,0,0,/home/jpu007/ExpBridge/projects/zhengchuancases0403/completed/9f6c56c/PathAnalysisPrimitiveAware/Report_PathAnalysis.json
zhengchuancases0403,9f6c56c,AVW,CVW/AVW,1,0,0,0,0,1,1,0,/home/jpu007/ExpBridge/projects/zhengchuancases0403/completed/9f6c56c/PathAnalysisPrimitiveAware/Report_PathAnalysis.json
zhengchuancases0403,9f6c56c,CAW,CAW,0,0,0,0,0,1,0,0,/home/jpu007/ExpBridge/projects/zhengchuancases0403/completed/9f6c56c/PathAnalysisPrimitiveAware/Report_PathAnalysis.json
zhengchuancases0403,9f6c56c,OUW,OUW,0,0,0,0,0,1,0,0,/home/jpu007/ExpBridge/projects/zhengchuancases0403/completed/9f6c56c/PathAnalysisPrimitiveAware/Report_PathAnalysis.json
zhengchuancases0403,9f6c56c,AAW,AAW,0,0,0,0,0,1,0,0,/home/jpu007/ExpBridge/projects/zhengchuancases0403/completed/9f6c56c/PathAnalysisPrimitiveAware/Report_PathAnalysis.json
zhengchuancases0403,9f6c56c,CFH,CFH,0,0,0,0,0,1,0,0,/home/jpu007/ExpBridge/projects/zhengchuancases0403/completed/9f6c56c/PathAnalysisPrimitiveAware/Report_PathAnalysis.json
zhengchuancases0403,9f6c56c,IF,IF,0,1,0,0,0,0,0,1,/home/jpu007/ExpBridge/projects/zhengchuancases0403/completed/9f6c56c/PathAnalysisPrimitiveAware/Report_PathAnalysis.json
big_test4,9f9ccb1,CVW,CVW/AVW,1,0,0,0,0,1,0,0,/home/jpu007/ExpBridge/projects/big_test4/completed/9f9ccb1/PathAnalysisPrimitiveAware/Report_PathAnalysis.json
big_test4,9f9ccb1,AVW,CVW/AVW,1,0,0,0,0,1,0,0,/home/jpu007/ExpBridge/projects/big_test4/completed/9f9ccb1/PathAnalysisPrimitiveAware/Report_PathAnalysis.json
big_test4,9f9ccb1,CAW,CAW,0,0,0,0,0,1,0,0,/home/jpu007/ExpBridge/projects/big_test4/completed/9f9ccb1/PathAnalysisPrimitiveAware/Report_PathAnalysis.json
big_test4,9f9ccb1,OUW,OUW,0,1,0,0,0,0,0,1,/home/jpu007/ExpBridge/projects/big_test4/completed/9f9ccb1/PathAnalysisPrimitiveAware/Report_PathAnalysis.json
big_test4,9f9ccb1,AAW,AAW,0,0,0,0,0,1,0,0,/home/jpu007/ExpBridge/projects/big_test4/completed/9f9ccb1/PathAnalysisPrimitiveAware/Report_PathAnalysis.json
big_test4,9f9ccb1,CFH,CFH,0,0,0,0,0,1,0,0,/home/jpu007/ExpBridge/projects/big_test4/completed/9f9ccb1/PathAnalysisPrimitiveAware/Report_PathAnalysis.json
big_test4,9f9ccb1,IF,IF,0,0,0,0,0,1,0,0,/home/jpu007/ExpBridge/projects/big_test4/completed/9f9ccb1/PathAnalysisPrimitiveAware/Report_PathAnalysis.json
big_test4,a0ddc98,CVW,CVW/AVW,1,1,0,0,0,0,0,1,/home/jpu007/ExpBridge/projects/big_test4/completed/a0ddc98/PathAnalysisPrimitiveAware/Report_PathAnalysis.json
big_test4,a0ddc98,AVW,CVW/AVW,1,2,0,0,0,0,6,2,/home/jpu007/ExpBridge/projects/big_test4/completed/a0ddc98/PathAnalysisPrimitiveAware/Report_PathAnalysis.json
big_test4,a0ddc98,CAW,CAW,0,0,0,0,0,1,0,0,/home/jpu007/ExpBridge/projects/big_test4/completed/a0ddc98/PathAnalysisPrimitiveAware/Report_PathAnalysis.json
big_test4,a0ddc98,OUW,OUW,0,5,0,0,0,0,0,5,/home/jpu007/ExpBridge/projects/big_test4/completed/a0ddc98/PathAnalysisPrimitiveAware/Report_PathAnalysis.json
big_test4,a0ddc98,AAW,AAW,0,0,2,0,0,0,0,2,/home/jpu007/ExpBridge/projects/big_test4/completed/a0ddc98/PathAnalysisPrimitiveAware/Report_PathAnalysis.json
big_test4,a0ddc98,CFH,CFH,0,0,1,0,0,0,0,1,/home/jpu007/ExpBridge/projects/big_test4/completed/a0ddc98/PathAnalysisPrimitiveAware/Report_PathAnalysis.json
big_test4,a0ddc98,IF,IF,0,0,0,0,0,1,0,0,/home/jpu007/ExpBridge/projects/big_test4/completed/a0ddc98/PathAnalysisPrimitiveAware/Report_PathAnalysis.json
zhengchuancases0403,a42d845,CVW,CVW/AVW,1,0,0,0,0,1,0,0,/home/jpu007/ExpBridge/projects/zhengchuancases0403/completed/a42d845/PathAnalysisPrimitiveAware/Report_PathAnalysis.json
zhengchuancases0403,a42d845,AVW,CVW/AVW,1,0,0,0,0,1,0,0,/home/jpu007/ExpBridge/projects/zhengchuancases0403/completed/a42d845/PathAnalysisPrimitiveAware/Report_PathAnalysis.json
zhengchuancases0403,a42d845,CAW,CAW,0,0,0,0,0,1,0,0,/home/jpu007/ExpBridge/projects/zhengchuancases0403/completed/a42d845/PathAnalysisPrimitiveAware/Report_PathAnalysis.json
zhengchuancases0403,a42d845,OUW,OUW,0,1,0,0,0,0,0,1,/home/jpu007/ExpBridge/projects/zhengchuancases0403/completed/a42d845/PathAnalysisPrimitiveAware/Report_PathAnalysis.json
zhengchuancases0403,a42d845,AAW,AAW,0,0,0,0,0,1,0,0,/home/jpu007/ExpBridge/projects/zhengchuancases0403/completed/a42d845/PathAnalysisPrimitiveAware/Report_PathAnalysis.json
zhengchuancases0403,a42d845,CFH,CFH,0,0,0,0,0,1,0,0,/home/jpu007/ExpBridge/projects/zhengchuancases0403/completed/a42d845/PathAnalysisPrimitiveAware/Report_PathAnalysis.json
zhengchuancases0403,a42d845,IF,IF,0,0,0,0,0,1,0,0,/home/jpu007/ExpBridge/projects/zhengchuancases0403/completed/a42d845/PathAnalysisPrimitiveAware/Report_PathAnalysis.json
big_test1,a7db908,CVW,CVW/AVW,1,0,0,0,0,1,0,0,/home/jpu007/ExpBridge/projects/big_test1/completed/a7db908/PathAnalysisPrimitiveAware/Report_PathAnalysis.json
big_test1,a7db908,AVW,CVW/AVW,1,3,0,0,0,0,5,3,/home/jpu007/ExpBridge/projects/big_test1/completed/a7db908/PathAnalysisPrimitiveAware/Report_PathAnalysis.json
big_test1,a7db908,CAW,CAW,0,0,0,0,0,1,0,0,/home/jpu007/ExpBridge/projects/big_test1/completed/a7db908/PathAnalysisPrimitiveAware/Report_PathAnalysis.json
big_test1,a7db908,OUW,OUW,0,1,0,0,0,0,0,1,/home/jpu007/ExpBridge/projects/big_test1/completed/a7db908/PathAnalysisPrimitiveAware/Report_PathAnalysis.json
big_test1,a7db908,AAW,AAW,0,0,4,0,0,0,0,4,/home/jpu007/ExpBridge/projects/big_test1/completed/a7db908/PathAnalysisPrimitiveAware/Report_PathAnalysis.json
big_test1,a7db908,CFH,CFH,0,0,3,0,0,0,0,3,/home/jpu007/ExpBridge/projects/big_test1/completed/a7db908/PathAnalysisPrimitiveAware/Report_PathAnalysis.json
big_test1,a7db908,IF,IF,0,0,0,0,0,1,0,0,/home/jpu007/ExpBridge/projects/big_test1/completed/a7db908/PathAnalysisPrimitiveAware/Report_PathAnalysis.json
big_test3,aa6df9d,CVW,CVW/AVW,1,0,0,0,0,1,11,0,/home/jpu007/ExpBridge/projects/big_test3/completed/aa6df9d/PathAnalysisPrimitiveAware/Report_PathAnalysis.json
big_test3,aa6df9d,AVW,CVW/AVW,1,0,0,0,0,1,4,0,/home/jpu007/ExpBridge/projects/big_test3/completed/aa6df9d/PathAnalysisPrimitiveAware/Report_PathAnalysis.json
big_test3,aa6df9d,CAW,CAW,0,1,0,0,0,0,0,1,/home/jpu007/ExpBridge/projects/big_test3/completed/aa6df9d/PathAnalysisPrimitiveAware/Report_PathAnalysis.json
big_test3,aa6df9d,OUW,OUW,0,0,0,0,0,1,0,0,/home/jpu007/ExpBridge/projects/big_test3/completed/aa6df9d/PathAnalysisPrimitiveAware/Report_PathAnalysis.json
big_test3,aa6df9d,AAW,AAW,0,0,0,0,0,1,0,0,/home/jpu007/ExpBridge/projects/big_test3/completed/aa6df9d/PathAnalysisPrimitiveAware/Report_PathAnalysis.json
big_test3,aa6df9d,CFH,CFH,0,0,0,0,0,1,0,0,/home/jpu007/ExpBridge/projects/big_test3/completed/aa6df9d/PathAnalysisPrimitiveAware/Report_PathAnalysis.json
big_test3,aa6df9d,IF,IF,0,0,0,0,0,1,0,0,/home/jpu007/ExpBridge/projects/big_test3/completed/aa6df9d/PathAnalysisPrimitiveAware/Report_PathAnalysis.json
big_test2-wheezy,b358909,CVW,CVW/AVW,1,1,0,0,0,0,0,1,/home/jpu007/ExpBridge/projects/big_test2-wheezy/completed/b358909/PathAnalysisPrimitiveAware/Report_PathAnalysis.json
big_test2-wheezy,b358909,AVW,CVW/AVW,1,0,0,0,0,1,0,0,/home/jpu007/ExpBridge/projects/big_test2-wheezy/completed/b358909/PathAnalysisPrimitiveAware/Report_PathAnalysis.json
big_test2-wheezy,b358909,CAW,CAW,0,0,0,0,0,1,0,0,/home/jpu007/ExpBridge/projects/big_test2-wheezy/completed/b358909/PathAnalysisPrimitiveAware/Report_PathAnalysis.json
big_test2-wheezy,b358909,OUW,OUW,0,3,0,0,0,0,0,3,/home/jpu007/ExpBridge/projects/big_test2-wheezy/completed/b358909/PathAnalysisPrimitiveAware/Report_PathAnalysis.json
big_test2-wheezy,b358909,AAW,AAW,0,0,0,0,0,1,0,0,/home/jpu007/ExpBridge/projects/big_test2-wheezy/completed/b358909/PathAnalysisPrimitiveAware/Report_PathAnalysis.json
big_test2-wheezy,b358909,CFH,CFH,0,0,1,0,0,0,0,1,/home/jpu007/ExpBridge/projects/big_test2-wheezy/completed/b358909/PathAnalysisPrimitiveAware/Report_PathAnalysis.json
big_test2-wheezy,b358909,IF,IF,0,0,0,0,0,1,0,0,/home/jpu007/ExpBridge/projects/big_test2-wheezy/completed/b358909/PathAnalysisPrimitiveAware/Report_PathAnalysis.json
new_bugs-6,b471b7c,CVW,CVW/AVW,1,1,0,0,0,0,1,1,/home/jpu007/ExpBridge/projects/new_bugs-6/completed/b471b7c/PathAnalysisPrimitiveAware/Report_PathAnalysis.json
new_bugs-6,b471b7c,AVW,CVW/AVW,1,10,0,0,0,0,18,10,/home/jpu007/ExpBridge/projects/new_bugs-6/completed/b471b7c/PathAnalysisPrimitiveAware/Report_PathAnalysis.json
new_bugs-6,b471b7c,CAW,CAW,0,0,0,0,0,1,0,0,/home/jpu007/ExpBridge/projects/new_bugs-6/completed/b471b7c/PathAnalysisPrimitiveAware/Report_PathAnalysis.json
new_bugs-6,b471b7c,OUW,OUW,0,6,0,0,0,0,0,6,/home/jpu007/ExpBridge/projects/new_bugs-6/completed/b471b7c/PathAnalysisPrimitiveAware/Report_PathAnalysis.json
new_bugs-6,b471b7c,AAW,AAW,0,0,10,0,0,0,0,10,/home/jpu007/ExpBridge/projects/new_bugs-6/completed/b471b7c/PathAnalysisPrimitiveAware/Report_PathAnalysis.json
new_bugs-6,b471b7c,CFH,CFH,0,0,2,0,0,0,0,2,/home/jpu007/ExpBridge/projects/new_bugs-6/completed/b471b7c/PathAnalysisPrimitiveAware/Report_PathAnalysis.json
new_bugs-6,b471b7c,IF,IF,0,1,0,0,0,0,0,1,/home/jpu007/ExpBridge/projects/new_bugs-6/completed/b471b7c/PathAnalysisPrimitiveAware/Report_PathAnalysis.json
big_test2,b8fe393,CVW,CVW/AVW,1,0,0,0,0,1,7,0,/home/jpu007/ExpBridge/projects/big_test2/completed/b8fe393/PathAnalysisPrimitiveAware/Report_PathAnalysis.json
big_test2,b8fe393,AVW,CVW/AVW,1,0,0,0,0,1,0,0,/home/jpu007/ExpBridge/projects/big_test2/completed/b8fe393/PathAnalysisPrimitiveAware/Report_PathAnalysis.json
big_test2,b8fe393,CAW,CAW,0,0,0,0,0,1,0,0,/home/jpu007/ExpBridge/projects/big_test2/completed/b8fe393/PathAnalysisPrimitiveAware/Report_PathAnalysis.json
big_test2,b8fe393,OUW,OUW,0,0,0,0,0,1,0,0,/home/jpu007/ExpBridge/projects/big_test2/completed/b8fe393/PathAnalysisPrimitiveAware/Report_PathAnalysis.json
big_test2,b8fe393,AAW,AAW,0,0,0,0,0,1,0,0,/home/jpu007/ExpBridge/projects/big_test2/completed/b8fe393/PathAnalysisPrimitiveAware/Report_PathAnalysis.json
big_test2,b8fe393,CFH,CFH,0,0,0,0,0,1,0,0,/home/jpu007/ExpBridge/projects/big_test2/completed/b8fe393/PathAnalysisPrimitiveAware/Report_PathAnalysis.json
big_test2,b8fe393,IF,IF,0,1,0,0,0,0,0,1,/home/jpu007/ExpBridge/projects/big_test2/completed/b8fe393/PathAnalysisPrimitiveAware/Report_PathAnalysis.json
zhengchuancases0403,bbeb1c8,CVW,CVW/AVW,1,0,0,0,0,1,0,0,/home/jpu007/ExpBridge/projects/zhengchuancases0403/completed/bbeb1c8/PathAnalysisPrimitiveAware/Report_PathAnalysis.json
zhengchuancases0403,bbeb1c8,AVW,CVW/AVW,1,1,0,0,0,0,3,1,/home/jpu007/ExpBridge/projects/zhengchuancases0403/completed/bbeb1c8/PathAnalysisPrimitiveAware/Report_PathAnalysis.json
zhengchuancases0403,bbeb1c8,CAW,CAW,0,0,0,0,0,1,0,0,/home/jpu007/ExpBridge/projects/zhengchuancases0403/completed/bbeb1c8/PathAnalysisPrimitiveAware/Report_PathAnalysis.json
zhengchuancases0403,bbeb1c8,OUW,OUW,0,1,0,0,0,0,0,1,/home/jpu007/ExpBridge/projects/zhengchuancases0403/completed/bbeb1c8/PathAnalysisPrimitiveAware/Report_PathAnalysis.json
zhengchuancases0403,bbeb1c8,AAW,AAW,0,0,0,0,0,1,0,0,/home/jpu007/ExpBridge/projects/zhengchuancases0403/completed/bbeb1c8/PathAnalysisPrimitiveAware/Report_PathAnalysis.json
zhengchuancases0403,bbeb1c8,CFH,CFH,0,0,0,0,0,1,0,0,/home/jpu007/ExpBridge/projects/zhengchuancases0403/completed/bbeb1c8/PathAnalysisPrimitiveAware/Report_PathAnalysis.json
zhengchuancases0403,bbeb1c8,IF,IF,0,1,1,0,0,0,0,2,/home/jpu007/ExpBridge/projects/zhengchuancases0403/completed/bbeb1c8/PathAnalysisPrimitiveAware/Report_PathAnalysis.json
big_test2,bd39145,CVW,CVW/AVW,1,2,0,0,0,0,0,2,/home/jpu007/ExpBridge/projects/big_test2/completed/bd39145/PathAnalysisPrimitiveAware/Report_PathAnalysis.json
big_test2,bd39145,AVW,CVW/AVW,1,1,0,0,0,0,1,1,/home/jpu007/ExpBridge/projects/big_test2/completed/bd39145/PathAnalysisPrimitiveAware/Report_PathAnalysis.json
big_test2,bd39145,CAW,CAW,0,0,0,0,0,1,0,0,/home/jpu007/ExpBridge/projects/big_test2/completed/bd39145/PathAnalysisPrimitiveAware/Report_PathAnalysis.json
big_test2,bd39145,OUW,OUW,0,5,0,0,0,0,0,5,/home/jpu007/ExpBridge/projects/big_test2/completed/bd39145/PathAnalysisPrimitiveAware/Report_PathAnalysis.json
big_test2,bd39145,AAW,AAW,0,0,3,0,0,0,0,3,/home/jpu007/ExpBridge/projects/big_test2/completed/bd39145/PathAnalysisPrimitiveAware/Report_PathAnalysis.json
big_test2,bd39145,CFH,CFH,0,0,1,0,0,0,0,1,/home/jpu007/ExpBridge/projects/big_test2/completed/bd39145/PathAnalysisPrimitiveAware/Report_PathAnalysis.json
big_test2,bd39145,IF,IF,0,0,0,0,0,1,0,0,/home/jpu007/ExpBridge/projects/big_test2/completed/bd39145/PathAnalysisPrimitiveAware/Report_PathAnalysis.json
big_test2,bf967d2,CVW,CVW/AVW,1,0,0,0,0,1,0,0,/home/jpu007/ExpBridge/projects/big_test2/completed/bf967d2/PathAnalysisPrimitiveAware/Report_PathAnalysis.json
big_test2,bf967d2,AVW,CVW/AVW,1,1,0,0,0,0,0,1,/home/jpu007/ExpBridge/projects/big_test2/completed/bf967d2/PathAnalysisPrimitiveAware/Report_PathAnalysis.json
big_test2,bf967d2,CAW,CAW,0,0,0,0,0,1,0,0,/home/jpu007/ExpBridge/projects/big_test2/completed/bf967d2/PathAnalysisPrimitiveAware/Report_PathAnalysis.json
big_test2,bf967d2,OUW,OUW,0,4,0,0,0,0,0,4,/home/jpu007/ExpBridge/projects/big_test2/completed/bf967d2/PathAnalysisPrimitiveAware/Report_PathAnalysis.json
big_test2,bf967d2,AAW,AAW,0,0,0,0,0,1,0,0,/home/jpu007/ExpBridge/projects/big_test2/completed/bf967d2/PathAnalysisPrimitiveAware/Report_PathAnalysis.json
big_test2,bf967d2,CFH,CFH,0,0,0,0,0,1,0,0,/home/jpu007/ExpBridge/projects/big_test2/completed/bf967d2/PathAnalysisPrimitiveAware/Report_PathAnalysis.json
big_test2,bf967d2,IF,IF,0,0,0,0,0,1,0,0,/home/jpu007/ExpBridge/projects/big_test2/completed/bf967d2/PathAnalysisPrimitiveAware/Report_PathAnalysis.json
new_bugs-6,c041b4c,CVW,CVW/AVW,1,1,0,0,0,0,1,1,/home/jpu007/ExpBridge/projects/new_bugs-6/completed/c041b4c/PathAnalysisPrimitiveAware/Report_PathAnalysis.json
new_bugs-6,c041b4c,AVW,CVW/AVW,1,10,0,0,0,0,18,10,/home/jpu007/ExpBridge/projects/new_bugs-6/completed/c041b4c/PathAnalysisPrimitiveAware/Report_PathAnalysis.json
new_bugs-6,c041b4c,CAW,CAW,0,0,0,0,0,1,0,0,/home/jpu007/ExpBridge/projects/new_bugs-6/completed/c041b4c/PathAnalysisPrimitiveAware/Report_PathAnalysis.json
new_bugs-6,c041b4c,OUW,OUW,0,6,0,0,0,0,0,6,/home/jpu007/ExpBridge/projects/new_bugs-6/completed/c041b4c/PathAnalysisPrimitiveAware/Report_PathAnalysis.json
new_bugs-6,c041b4c,AAW,AAW,0,0,10,0,0,0,0,10,/home/jpu007/ExpBridge/projects/new_bugs-6/completed/c041b4c/PathAnalysisPrimitiveAware/Report_PathAnalysis.json
new_bugs-6,c041b4c,CFH,CFH,0,0,2,0,0,0,0,2,/home/jpu007/ExpBridge/projects/new_bugs-6/completed/c041b4c/PathAnalysisPrimitiveAware/Report_PathAnalysis.json
new_bugs-6,c041b4c,IF,IF,0,1,0,0,0,0,0,1,/home/jpu007/ExpBridge/projects/new_bugs-6/completed/c041b4c/PathAnalysisPrimitiveAware/Report_PathAnalysis.json
zhengchuancases0403,c244f4a,CVW,CVW/AVW,1,2,0,0,0,0,0,2,/home/jpu007/ExpBridge/projects/zhengchuancases0403/completed/c244f4a/PathAnalysisPrimitiveAware/Report_PathAnalysis.json
zhengchuancases0403,c244f4a,AVW,CVW/AVW,1,0,0,0,0,1,0,0,/home/jpu007/ExpBridge/projects/zhengchuancases0403/completed/c244f4a/PathAnalysisPrimitiveAware/Report_PathAnalysis.json
zhengchuancases0403,c244f4a,CAW,CAW,0,0,0,0,0,1,0,0,/home/jpu007/ExpBridge/projects/zhengchuancases0403/completed/c244f4a/PathAnalysisPrimitiveAware/Report_PathAnalysis.json
zhengchuancases0403,c244f4a,OUW,OUW,0,5,0,0,0,0,0,5,/home/jpu007/ExpBridge/projects/zhengchuancases0403/completed/c244f4a/PathAnalysisPrimitiveAware/Report_PathAnalysis.json
zhengchuancases0403,c244f4a,AAW,AAW,0,0,0,0,0,1,0,0,/home/jpu007/ExpBridge/projects/zhengchuancases0403/completed/c244f4a/PathAnalysisPrimitiveAware/Report_PathAnalysis.json
zhengchuancases0403,c244f4a,CFH,CFH,0,0,1,0,0,0,0,1,/home/jpu007/ExpBridge/projects/zhengchuancases0403/completed/c244f4a/PathAnalysisPrimitiveAware/Report_PathAnalysis.json
zhengchuancases0403,c244f4a,IF,IF,0,0,0,0,0,1,0,0,/home/jpu007/ExpBridge/projects/zhengchuancases0403/completed/c244f4a/PathAnalysisPrimitiveAware/Report_PathAnalysis.json
zhengchuancases0403,c400f7b,CVW,CVW/AVW,1,0,0,0,0,1,0,0,/home/jpu007/ExpBridge/projects/zhengchuancases0403/completed/c400f7b/PathAnalysisPrimitiveAware/Report_PathAnalysis.json
zhengchuancases0403,c400f7b,AVW,CVW/AVW,1,0,0,0,0,1,0,0,/home/jpu007/ExpBridge/projects/zhengchuancases0403/completed/c400f7b/PathAnalysisPrimitiveAware/Report_PathAnalysis.json
zhengchuancases0403,c400f7b,CAW,CAW,0,0,0,0,0,1,0,0,/home/jpu007/ExpBridge/projects/zhengchuancases0403/completed/c400f7b/PathAnalysisPrimitiveAware/Report_PathAnalysis.json
zhengchuancases0403,c400f7b,OUW,OUW,0,0,0,0,0,1,0,0,/home/jpu007/ExpBridge/projects/zhengchuancases0403/completed/c400f7b/PathAnalysisPrimitiveAware/Report_PathAnalysis.json
zhengchuancases0403,c400f7b,AAW,AAW,0,0,0,0,0,1,0,0,/home/jpu007/ExpBridge/projects/zhengchuancases0403/completed/c400f7b/PathAnalysisPrimitiveAware/Report_PathAnalysis.json
zhengchuancases0403,c400f7b,CFH,CFH,0,0,0,0,0,1,0,0,/home/jpu007/ExpBridge/projects/zhengchuancases0403/completed/c400f7b/PathAnalysisPrimitiveAware/Report_PathAnalysis.json
zhengchuancases0403,c400f7b,IF,IF,0,0,0,0,1,0,0,1,/home/jpu007/ExpBridge/projects/zhengchuancases0403/completed/c400f7b/PathAnalysisPrimitiveAware/Report_PathAnalysis.json
big_test1,c72da7b,CVW,CVW/AVW,1,0,0,0,0,1,0,0,/home/jpu007/ExpBridge/projects/big_test1/completed/c72da7b/PathAnalysisPrimitiveAware/Report_PathAnalysis.json
big_test1,c72da7b,AVW,CVW/AVW,1,2,0,0,0,0,9,2,/home/jpu007/ExpBridge/projects/big_test1/completed/c72da7b/PathAnalysisPrimitiveAware/Report_PathAnalysis.json
big_test1,c72da7b,CAW,CAW,0,0,0,0,0,1,0,0,/home/jpu007/ExpBridge/projects/big_test1/completed/c72da7b/PathAnalysisPrimitiveAware/Report_PathAnalysis.json
big_test1,c72da7b,OUW,OUW,0,6,0,0,0,0,0,6,/home/jpu007/ExpBridge/projects/big_test1/completed/c72da7b/PathAnalysisPrimitiveAware/Report_PathAnalysis.json
big_test1,c72da7b,AAW,AAW,0,0,3,0,0,0,0,3,/home/jpu007/ExpBridge/projects/big_test1/completed/c72da7b/PathAnalysisPrimitiveAware/Report_PathAnalysis.json
big_test1,c72da7b,CFH,CFH,0,0,0,0,0,1,0,0,/home/jpu007/ExpBridge/projects/big_test1/completed/c72da7b/PathAnalysisPrimitiveAware/Report_PathAnalysis.json
big_test1,c72da7b,IF,IF,0,0,1,0,0,0,0,1,/home/jpu007/ExpBridge/projects/big_test1/completed/c72da7b/PathAnalysisPrimitiveAware/Report_PathAnalysis.json
big_test1,c8ae652,CVW,CVW/AVW,1,0,0,0,0,1,1,0,/home/jpu007/ExpBridge/projects/big_test1/completed/c8ae652/PathAnalysisPrimitiveAware/Report_PathAnalysis.json
big_test1,c8ae652,AVW,CVW/AVW,1,11,0,0,0,0,13,11,/home/jpu007/ExpBridge/projects/big_test1/completed/c8ae652/PathAnalysisPrimitiveAware/Report_PathAnalysis.json
big_test1,c8ae652,CAW,CAW,0,4,0,0,0,0,0,4,/home/jpu007/ExpBridge/projects/big_test1/completed/c8ae652/PathAnalysisPrimitiveAware/Report_PathAnalysis.json
big_test1,c8ae652,OUW,OUW,0,5,0,0,0,0,0,5,/home/jpu007/ExpBridge/projects/big_test1/completed/c8ae652/PathAnalysisPrimitiveAware/Report_PathAnalysis.json
big_test1,c8ae652,AAW,AAW,0,0,3,0,0,0,0,3,/home/jpu007/ExpBridge/projects/big_test1/completed/c8ae652/PathAnalysisPrimitiveAware/Report_PathAnalysis.json
big_test1,c8ae652,CFH,CFH,0,0,1,0,0,0,0,1,/home/jpu007/ExpBridge/projects/big_test1/completed/c8ae652/PathAnalysisPrimitiveAware/Report_PathAnalysis.json
big_test1,c8ae652,IF,IF,0,0,1,0,0,0,0,1,/home/jpu007/ExpBridge/projects/big_test1/completed/c8ae652/PathAnalysisPrimitiveAware/Report_PathAnalysis.json
big_test3,c90849c,CVW,CVW/AVW,1,0,0,0,0,1,9,0,/home/jpu007/ExpBridge/projects/big_test3/completed/c90849c/PathAnalysisPrimitiveAware/Report_PathAnalysis.json
big_test3,c90849c,AVW,CVW/AVW,1,1,0,0,0,0,6,1,/home/jpu007/ExpBridge/projects/big_test3/completed/c90849c/PathAnalysisPrimitiveAware/Report_PathAnalysis.json
big_test3,c90849c,CAW,CAW,0,2,0,0,0,0,0,2,/home/jpu007/ExpBridge/projects/big_test3/completed/c90849c/PathAnalysisPrimitiveAware/Report_PathAnalysis.json
big_test3,c90849c,OUW,OUW,0,0,0,0,0,1,0,0,/home/jpu007/ExpBridge/projects/big_test3/completed/c90849c/PathAnalysisPrimitiveAware/Report_PathAnalysis.json
big_test3,c90849c,AAW,AAW,0,0,0,0,0,1,0,0,/home/jpu007/ExpBridge/projects/big_test3/completed/c90849c/PathAnalysisPrimitiveAware/Report_PathAnalysis.json
big_test3,c90849c,CFH,CFH,0,0,1,0,0,0,0,1,/home/jpu007/ExpBridge/projects/big_test3/completed/c90849c/PathAnalysisPrimitiveAware/Report_PathAnalysis.json
big_test3,c90849c,IF,IF,0,0,0,0,0,1,0,0,/home/jpu007/ExpBridge/projects/big_test3/completed/c90849c/PathAnalysisPrimitiveAware/Report_PathAnalysis.json
big_test3,c96e4df,CVW,CVW/AVW,1,1,0,0,0,0,17,1,/home/jpu007/ExpBridge/projects/big_test3/completed/c96e4df/PathAnalysisPrimitiveAware/Report_PathAnalysis.json
big_test3,c96e4df,AVW,CVW/AVW,1,0,0,0,0,1,2,0,/home/jpu007/ExpBridge/projects/big_test3/completed/c96e4df/PathAnalysisPrimitiveAware/Report_PathAnalysis.json
big_test3,c96e4df,CAW,CAW,0,1,0,0,0,0,0,1,/home/jpu007/ExpBridge/projects/big_test3/completed/c96e4df/PathAnalysisPrimitiveAware/Report_PathAnalysis.json
big_test3,c96e4df,OUW,OUW,0,0,0,0,0,1,0,0,/home/jpu007/ExpBridge/projects/big_test3/completed/c96e4df/PathAnalysisPrimitiveAware/Report_PathAnalysis.json
big_test3,c96e4df,AAW,AAW,0,0,0,0,0,1,0,0,/home/jpu007/ExpBridge/projects/big_test3/completed/c96e4df/PathAnalysisPrimitiveAware/Report_PathAnalysis.json
big_test3,c96e4df,CFH,CFH,0,0,0,0,0,1,0,0,/home/jpu007/ExpBridge/projects/big_test3/completed/c96e4df/PathAnalysisPrimitiveAware/Report_PathAnalysis.json
big_test3,c96e4df,IF,IF,0,0,0,0,0,1,0,0,/home/jpu007/ExpBridge/projects/big_test3/completed/c96e4df/PathAnalysisPrimitiveAware/Report_PathAnalysis.json
